"city","countryCode","location/lat","location/lng","name","publishedAtDate","reviewContext/Can you share more about these topics?","reviewContext/Difficulty","reviewContext/Dog-friendliness","reviewContext/Fees","reviewContext/Parking","reviewContext/Parking options","reviewContext/Parking space","reviewContext/Picnic area","reviewContext/Playground","reviewContext/Public Transportation","reviewContext/Recommended activities","reviewContext/Restrooms","reviewContext/Route type","reviewContext/Time spent","reviewId","reviewUrl","reviewOrigin","reviewerId","stars","state","text","title","url"
,,"-6.7877778","106.9819444","Yunita Hadi","2018-06-19T22:55:38.091Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURBMWQ3eGxRRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURBMWQ3eGxRRRAB!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgIDA1d7xlQE%7CCgsI6pOm2QUQwJmyKw%7C?hl=en","Google","103059370965016503903","5",,,"Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Agus Sigit Permana","2018-06-19T00:18:07.295Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUN3bHJDc2FREAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN3bHJDc2FREAE!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgICwlrCsaQ%7CCgwIv5eh2QUQwK_VjAE%7C?hl=en","Google","113183953173032279663","5",,,"Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","moch.syaiful gunardi","2018-06-18T22:53:28.895Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURncC0tcElnEAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURncC0tcElnEAE!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgIDgp--pIg%7CCgwI6O-g2QUQwLviqgM%7C?hl=en","Google","110990113879662808846","2",,,"Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Adzlyx Al Zybran","2018-06-18T13:20:42.670Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURBbWZhVzNBRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURBbWZhVzNBRRAB!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgIDAmfaW3AE%7CCgwIquOe2QUQgMe9vwI%7C?hl=en","Google","101735123309526598126","4",,,"Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","WahanaGo","2018-06-18T04:28:40.340Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUN3eTRmdEhREAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN3eTRmdEhREAE!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgICwy4ftHQ%7CCgwI-Omc2QUQgPqPogE%7C?hl=en","Google","109501759320207252378","5",,"Great place to do hiking and camping","Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Aldi Afrizal","2018-06-18T00:38:32.739Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNncU0zcmJ3EAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNncU0zcmJ3EAE!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgICgqM3rbw%7CCgwIiP6b2QUQwP2w4AI%7C?hl=en","Google","118136761198000339999","3",,,"Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Hardi Pendek Pendek","2018-06-17T00:47:38.778Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUN3cXRmNjZ3RRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN3cXRmNjZ3RRAB!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgICwqtf66wE%7CCgwIqt-W2QUQgK398gI%7C?hl=en","Google","116147625304220313242","5",,"Bagus","Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Bang Zein","2018-06-16T23:59:03.136Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUN3cnJuZmF3EAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN3cnJuZmF3EAE!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgICwrrnfaw%7CCgsIx8iW2QUQgOTsQA%7C?hl=en","Google","107029534692954997368","5",,"Terakhir ke puncak gede dan alun2 surya kencana th. 2006 👍👍","Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Miftah Khairudin","2018-06-16T05:13:04.281Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURRZzQydUdBEAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURRZzQydUdBEAE!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgIDQg42uGA%7CCgwI4LiS2QUQwPD-hQE%7C?hl=en","Google","107206814302006792093","5",,,"Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Siska Gustia","2018-06-14T06:46:28.767Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURRcU95UDRRRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURRcU95UDRRRRAB!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgIDQqOyP4QE%7CCgwIxJ6I2QUQwPvd7QI%7C?hl=en","Google","107321677723617442751","5",,,"Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","ILHAM","2018-06-14T03:18:36.642Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURBX1o2YVhBEAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURBX1o2YVhBEAE!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgIDA_Z6aXA%7CCgwIjL2H2QUQgMmQsgI%7C?hl=en","Google","110507273839414706589","5",,"Semoga tetap terjaga kebersihan alam alaminya,
jgn mengambil apapun kecuali gambar
jgn meninggalkan apapun kecuali jejak kaki

SALAM LESTARI","Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","lucky muchammad","2018-06-10T11:20:55.786Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNBaHVpTjd3RRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNBaHVpTjd3RRAB!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgICAhuiN7wE%7CCgwIl5P02AUQgNHl9gI%7C?hl=en","Google","112244224199883062274","5",,,"Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","zalil rustamil","2018-06-09T14:49:57.471Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURnal9xb0ZnEAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURnal9xb0ZnEAE!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgIDgj_qoFg%7CCgwIldLv2AUQwMfL4AE%7C?hl=en","Google","110033141053754243036","4",,,"Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Lupii","2018-06-08T08:33:10.609Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURnczZtWEZREAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURnczZtWEZREAE!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgIDgs6mXFQ%7CCgwIxv7o2AUQwLSyogI%7C?hl=en","Google","117123119330602913960","4",,,"Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Bryan Xeno","2018-06-08T06:48:31.598Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUN3OS1YRGxnRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN3OS1YRGxnRRAB!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgICw9-XDlgE%7CCgwIv83o2AUQgIOTnQI%7C?hl=en","Google","111451538804480099253","5",,,"Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Unang Wilson","2018-06-06T01:51:31.763Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURBbFBYdHF3RRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURBbFBYdHF3RRAB!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgIDAlPXtqwE%7CCgwIo_zc2AUQwOnp6wI%7C?hl=en","Google","101987764708182991653","1",,,"Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","ade Kiswah","2018-06-05T15:51:24.001Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNBemZxVkN3EAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNBemZxVkN3EAE!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgICAzfqVCw%7CCgoI_OLa2AUQwIQ9%7C?hl=en","Google","108793130147660349252","5",,,"Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Dicky Maulana","2018-06-04T12:48:26.763Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURRb0l5M1lBEAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURRb0l5M1lBEAE!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgIDQoIy3YA%7CCgwImurU2AUQwOnp6wI%7C?hl=en","Google","100589906599997939497","5",,,"Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Firda Adelia","2018-06-04T07:31:58.478Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUN3LXR2XzdRRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN3LXR2XzdRRRAB!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgICw-tv_7QE%7CCgwI7tXT2AUQgOf24wE%7C?hl=en","Google","106183529838692805196","1",,,"Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Longga Bouncaw","2018-06-04T00:42:55.685Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNnMXJlQVdnEAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNnMXJlQVdnEAE!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgICg1reAWg%7CCgwIj5bS2AUQwIrRxgI%7C?hl=en","Google","103425170868485463872","5",,"Jalan yg menanjak lelah sakit di kaki smua terbayarkn dengan keindahan alam yg allah ciptakan😊😊
Gununggedepangrango👍👍","Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
"Cianjur Regency","ID","-6.7403353","107.0031164","sofyan eyanks","2017-05-23T12:02:28.365Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURBaUp1OXJRRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURBaUp1OXJRRRAB!2m1!1s0x0:0xeee60501ca85e84f!3m1!1s2@1:CIHM0ogKEICAgIDAiJu9rQE%7CCgwI1MmQyQUQwOqFrgE%7C?hl=en","Google","110642829009682752830","5","West Java","Tempat asyik u merefresh pikiran...","Pintu Masuk Pendakian Cibodas, TNGGP","https://www.google.com/maps/search/?api=1&query=Pintu%20Masuk%20Pendakian%20Cibodas%2C%20TNGGP&query_place_id=ChIJD_5q2360aS4RT-iFygEF5u4"
"Cianjur Regency","ID","-6.7403353","107.0031164","Solihin M","2017-05-08T20:18:39.388Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURnaWJuZ1JnEAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURnaWJuZ1JnEAE!2m1!1s0x0:0xeee60501ca85e84f!3m1!1s2@1:CIHM0ogKEICAgIDgibngRg%7CCgwIn6XDyAUQgNKBuQE%7C?hl=en","Google","102554608493680993672","4","West Java","Ditempat ini semua perlengkapan pendaki dicheck sebelum menaiki Gunung Gede Pangrango","Pintu Masuk Pendakian Cibodas, TNGGP","https://www.google.com/maps/search/?api=1&query=Pintu%20Masuk%20Pendakian%20Cibodas%2C%20TNGGP&query_place_id=ChIJD_5q2360aS4RT-iFygEF5u4"
"Cianjur Regency","ID","-6.7403353","107.0031164","Wisnu Wardhana","2017-02-26T08:27:08.637Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURRb0ptWWhBRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURRb0ptWWhBRRAB!2m1!1s0x0:0xeee60501ca85e84f!3m1!1s2@1:CIHM0ogKEICAgIDQoJmYhAE%7CCgwI3KLKxQUQwLLfrwI%7C?hl=en","Google","116144927867415257725","5","West Java","One of the exciting activities in Cipanas is fun hiking to Cibereum waterfall.
It is located just beside the exit gate of the famous Cibodas Botanical park.

A short briefing from local guide on what is allowed and what not to do during the trip will start our journey.

From the beginning to the end of the trip we will enjoy views of the tropical forest on either side.
The knowledgeable guide who accompanied us on the trip will also explain the types of forest plant species we encounter
with his characteristic and its usefulness for us.

Sometimes if we are lucky, we will meet up with a bunch of Owa Jawa monkeys that were hanging on the tree looking for fruit woods.

At the end of the trip, waterfall gurgling sound will sound faint, ever more clearly audible.

Although some of us are reluctant to wet, but once we saw the fresh and clear waterfalls, she will tempt us to just dip a toe
or even let her flushed our head and body.

Exhausting trip was paid off with a cold feel and the abundance of waterfall. So do not forget to bring your extra Tshirt for change.

Bahasa Indonesia:
Perjalanan dari pintu gerbang Taman Nasional Gn Gede Pangrango akan diawali dengan briefing singkat oleh guide yang akan menemani dan menjelaskan beragam pohon hutan tropis.

Jika beruntung, kita bisa bertemu dengan kawanan Owa Jawa yang bergelantungan mencari buah.

Menjelang akhir perjalanan, suara gemericik air terjun menepis kelelahan yang mendera. Dan saat bermain air terjun adalah obat manjur pelepas kelelahan. Meskipun yang tadinya hanya bermaksud untuk sekedar mencelupkan kaki, tetapi godaan untuk menggerujuk air yang terasa sangat sejuk begitu besar. Jadi jangan lupa membawa baju ganti ya.","Pintu Masuk Pendakian Cibodas, TNGGP","https://www.google.com/maps/search/?api=1&query=Pintu%20Masuk%20Pendakian%20Cibodas%2C%20TNGGP&query_place_id=ChIJD_5q2360aS4RT-iFygEF5u4"
,,"-6.7877778","106.9819444","Iswandi Siregar","2018-06-03T07:50:06.388Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNBOHNEYVFnEAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNBOHNEYVFnEAE!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgICA8sDaQg%7CCgwIrrvO2AUQgNKBuQE%7C?hl=en","Google","103138951464784968250","5",,,"Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Chandra Fadhil","2018-06-03T00:37:34.623Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURnb3FUdjRBRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURnb3FUdjRBRRAB!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgIDgoqTv4AE%7CCgwIzvDM2AUQwPOIqQI%7C?hl=en","Google","108666308922654374221","5",,,"Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Teguh Hincell","2018-06-02T09:10:00.784Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURBNDVIc3lBRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURBNDVIc3lBRRAB!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgIDA45HsyAE%7CCgwI6L3J2AUQgMjr9QI%7C?hl=en","Google","112556989792431219510","1",,,"Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Gerardo Martin","2018-05-30T07:22:22.064Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNRZ056VllnEAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNRZ056VllnEAE!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgICQgNzVYg%7CCgsIrqK52AUQgKDCHg%7C?hl=en","Google","112336079319596927425","5",,"Indah","Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Agungms07","2018-05-29T15:41:06.332Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNReDRMYWFBEAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNReDRMYWFBEAE!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgICQx4LaaA%7CCgwIkum12AUQgNanngE%7C?hl=en","Google","114560740723810312830","3",,"di tempat inilah sepatu saya Hilang di curi maling","Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Elmina Fashion","2018-05-25T10:32:51.894Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNncDlhS1N3EAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNncDlhS1N3EAE!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgICgp9aKSw%7CCgwI08yf2AUQgLelqgM%7C?hl=en","Google","112236404755736038110","5",,,"Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Arie Rusli","2018-05-24T15:32:16.546Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNRNnVMZlNnEAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNRNnVMZlNnEAE!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgICQ6uLfSg%7CCgwIgLab2AUQgJmthAI%7C?hl=en","Google","104034790643999040598","5",,"Indah, sayang masih banyak pendaki buang sampah sembarangan","Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Led_ dot (Leddot)","2018-05-22T09:20:41.176Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURnMWNHZG5nRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURnMWNHZG5nRRAB!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgIDg1cGdngE%7CCgsI6cGP2AUQgJj2Uw%7C?hl=en","Google","111052483091261909131","5",,,"Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","den imbon","2018-05-19T12:07:16.216Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURRLS1UblpnEAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURRLS1UblpnEAE!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgIDQ--TnZg%7CCgsI9KaA2AUQgMz_Zg%7C?hl=en","Google","102896573273425815731","5",,"Pemandangannya bagus","Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Muhamad Arzan","2018-05-16T21:22:04.605Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURnc01qQzl3RRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURnc01qQzl3RRAB!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgIDgsMjC9wE%7CCgwI_MHy1wUQwKK-oAI%7C?hl=en","Google","112378681172756309837","5",,"Sip","Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Nurani Alawiyah","2018-05-16T14:11:03.439Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNnaF9IbkFREAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNnaF9IbkFREAE!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgICgh_HnAQ%7CCgwI9_fw1wUQwLeq0QE%7C?hl=en","Google","116746952204621095498","5",,,"Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Ando Inc","2018-05-16T09:00:52.928Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNndk4yWjBnRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNndk4yWjBnRRAB!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgICgvN2Z0gE%7CCgwIxObv1wUQgNDAugM%7C?hl=en","Google","107862215255176005526","5",,,"Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","noufal arif muhajir","2018-05-15T16:27:42.778Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUN3bHBxMG93RRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN3bHBxMG93RRAB!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgICwlpq0owE%7CCgwI_pTs1wUQgK398gI%7C?hl=en","Google","115308670162328514811","5",,,"Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","De Nay","2018-05-15T03:27:39.812Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURRdXU2dTJ3RRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURRdXU2dTJ3RRAB!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgIDQuu6u2wE%7CCgwIq6fp1wUQgMaYgwM%7C?hl=en","Google","110533397853333688344","5",,,"Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
