reviewId,nama_gunung,text,stars,name
ChZDSUhNMG9nS0VJQ0FnSUNvbHU2TVNBEAE,gunung papandayan,Bagus banget,5,Arif Nur Rohman
ChdDSUhNMG9nS0VJQ0FnSUNvdXVtbXVRRRAB,gunung papandayan,Senang banget dengan udara sejuk dan pemandangan super indah,5,Zhulfikris
ChdDSUhNMG9nS0VJQ0FnSUNvMnNxZHp3RRAB,gunung papandayan,Mahal sekali biaya masuknya.,4,Ujang Ramdan
ChZDSUhNMG9nS0VJQ0FnSUNvbXRhLU1REAE,gunung papandayan,Panaaaaaaaaaaaaaaaas...... auuuuuuus..... jangan lupa bawa air minum yg banyak dan pake masker karena bau dara kawahnya kuat banget dan bisa mengganggu pernapasan,5,Li Yunk
ChZDSUhNMG9nS0VJQ0FnSUNvbXNTTkFREAE,gunung papandayan,,4,faizal marwan
ChdDSUhNMG9nS0VJQ0FnSUNvNnRyM21BRRAB,gunung papandayan,"Bisa buat melatih kaki,Anak anak pun bisa di ajak mendaki",5,Phay Lord
ChdDSUhNMG9nS0VJQ0FnSUNveW9DXzlRRRAB,gunung papandayan,,5,Rachmi Nur
ChdDSUhNMG9nS0VJQ0FnSUNvc3ZuLW1nRRAB,gunung papandayan,Mantap,5,Rambu Yudo
ChZDSUhNMG9nS0VJQ0FnSUNva3JUV1VBEAE,gunung papandayan,"Mantap,,ingin rasanya kembali kesana ,,yg mengesankan",4,Fatic Rochim
ChdDSUhNMG9nS0VJQ0FnSUNvb292NjZnRRAB,gunung papandayan,,5,Wida Wati
ChdDSUhNMG9nS0VJQ0FnSUNvMU1MdXhBRRAB,gunung papandayan,Pemandangan yang sangat luar biasa,5,Muhammad Fadel
ChdDSUhNMG9nS0VJQ0FnSUNvbE0yazFRRRAB,gunung papandayan,Nice kawah,5,XL Manurung
ChZDSUhNMG9nS0VJQ0FnSUNvbFB5dFd3EAE,gunung papandayan,Bagus,4,Dedi Sopyan
ChdDSUhNMG9nS0VJQ0FnSUNvaE82Zml3RRAB,gunung papandayan,"Pengen lagi kesana, enak bgt buat refresing apalagi sama kawan.. Cocok banget dahhh buat traveling",5,Reny Nurhayati
ChdDSUhNMG9nS0VJQ0FnSUNvMlBYWW5BRRAB,gunung papandayan,,5,Mayangdira
ChdDSUhNMG9nS0VJQ0FnSUNvMktMRWtBRRAB,gunung papandayan,,4,E. Cecep Ependi
ChdDSUhNMG9nS0VJQ0FnSUNvMkxDVnFnRRAB,gunung papandayan,"Lumayan untuk pemula, dan banyak spot untuk foto yang bagus",4,johannes andy patty
ChdDSUhNMG9nS0VJQ0FnSUNvNkktNXdBRRAB,gunung papandayan,Pemandangan yg sangat indah,5,Firman Hermansyah
ChdDSUhNMG9nS0VJQ0FnSUNvNkpLTDZnRRAB,gunung papandayan,"Sudah dua kali kesini, tetap berkesan dan kapan kapan ingin kembali lagi",5,Dudi Wahyudin
ChZDSUhNMG9nS0VJQ0FnSUNvOE5PVEh3EAE,gunung papandayan,Tempat yang keren,5,Deden Doank
ChZDSUhNMG9nS0VJQ0FnSUNva09pY0RREAE,gunung papandayan,Sejuk...dingin dan indah,5,Didi p'a
ChZDSUhNMG9nS0VJQ0FnSUNvb05XUGNREAE,gunung papandayan,,5,Teguh Iman Mutahid Umam
ChdDSUhNMG9nS0VJQ0FnSUNJN0lYQ3dRRRAB,gunung papandayan,Indah nya alam yg engkau buat Ya Rab,5,Ella Terawati
ChZDSUhNMG9nS0VJQ0FnSUNJOHVMdVZREAE,gunung papandayan,Tempat yang indah buat olah raga jalan kaki bareng keluarga dengan hawa yang sejuk dan pemandangan yang indah,5,WIWIN ROHAYATI
ChdDSUhNMG9nS0VJQ0FnSUR3aUltQzBBRRAB,gunung papandayan,Tempat Hiking yg bagus,4,ivan arief
ChZDSUhNMG9nS0VJQ0FnSUNvZ01MWVdBEAE,gunung papandayan,,5,Kacapiring
ChdDSUhNMG9nS0VJQ0FnSURJNzhuMnRRRRAB,gunung papandayan,Kawah yang indah dengan udara yang dingin dan sejuk..  Akses yang mudah dan fasilitas yang kompleks..,5,ERRIK SYAIFUL HUDA
ChdDSUhNMG9nS0VJQ0FnSURJal9mZm53RRAB,gunung papandayan,"Lokasi sangat sejuk,  pemandangan indah",5,Supriyono Aje
ChdDSUhNMG9nS0VJQ0FnSURJMS1XMWdnRRAB,gunung papandayan,,4,Silkyane Seizaria
ChZDSUhNMG9nS0VJQ0FnSURJcF9YQURREAE,gunung papandayan,Bagus untuk spot foto. Jalur pendakian ke tempat ini cocok untuk pemula,5,yunita puspitasari
ChZDSUhNMG9nS0VJQ0FnSURJaDgzWVpREAE,gunung papandayan,,4,Mila Rini Selian
ChdDSUhNMG9nS0VJQ0FnSURJNjZ6WHJnRRAB,gunung papandayan,,5,Tedi Mulyadi
ChZDSUhNMG9nS0VJQ0FnSURJcV8yTWZnEAE,gunung papandayan,Cocok buat camcer di gunung Papandayan 😘,5,Shakew William
ChZDSUhNMG9nS0VJQ0FnSUNLeHR6eEp3EAE,gunung papandayan,"Maaf,blom.sampe top,mobilnya nggk kuat nanjak🤣🤣🤣",4,Muchlis ucis
ChZDSUhNMG9nS0VJQ0FnSUNLOHFicFRBEAE,gunung papandayan,"Papandayan, really enjoyableness mountain to hike.
It has many unique side to explore.
No doubt the scenery.
From active fumarole fields, dead forest to volcano lake.
Also there is a river stream.

Papandayan actually divides into National Park & Tourist site.

Tourist site is privately owned by a company.
But it has a problematic management. According the hikers, entrance tickets are unreasonable pricey.

Putting aside the polemic that occurred, Papandayan is suitable for newbies.

2015 journey",4,ꦤꦶꦠ_ꦭꦺꦴꦒ꧀
ChdDSUhNMG9nS0VJQ0FnSUNLa3ZxZHpnRRAB,gunung papandayan,"Jalur pendakian yang jelas, ramah buat anak kecil juga, tersedia 2camp area di gubber hood dan pondok seladah semua terdapat air bersih bahkan warung dan toilet. Biaya porter barang 150rb pakai ojek.. Selebihnya mantappp",5,mas nurul
ChdDSUhNMG9nS0VJQ0FnSUNLaE1lRzh3RRAB,gunung papandayan,"Tempat wisata alam yg sangat bagus dan ada taman penuh dengan bunga dilengkapi dgn mushola, warung makan, serta lahan parkir yg luas, serta.pemandangan yg sangat bagus serta kolam air panas untuk pengobatan",5,Mona Lisa (Mona)
ChZDSUhNMG9nS0VJQ0FnSUNLaE5MTllBEAE,gunung papandayan,,4,Din
ChdDSUhNMG9nS0VJQ0FnSUNLdVBUdjd3RRAB,gunung papandayan,,5,Samsuar Sam
ChZDSUhNMG9nS0VJQ0FnSUNLa0xXQlVnEAE,gunung papandayan,Tempat enak untuk rekreasi keluarga.. ada pemandian air panasnya.. kalo kesana disarankan membawa mobil sendiri atau tour travel..,5,Ali Alhafiz
ChdDSUhNMG9nS0VJQ0FnSUNLa0p5cnl3RRAB,gunung papandayan,,5,Nurul Andayani disas
ChdDSUhNMG9nS0VJQ0FnSURzcE9QM25RRRAB,gunung papandayan,Cocok buat camping ceria,5,Kardiantoni
ChdDSUhNMG9nS0VJQ0FnSUR5dF8ydjNRRRAB,gunung papandayan,,5,Intan Rizki Mutiara
ChdDSUhNMG9nS0VJQ0FnSUR5NS1Yc2h3RRAB,gunung papandayan,,5,A RS
ChZDSUhNMG9nS0VJQ0FnSUR5dzVIZGR3EAE,gunung papandayan,View sih bintang lima harga tiketnya kemahalan parkir mobil 45 ribu belom termasuk tiket wisatawan,5,Ahmad Djaelani
ChZDSUhNMG9nS0VJQ0FnSUR5clphaFZnEAE,gunung papandayan,Mantappppp alamnya,5,OhMyD3v PUSPITA SARI
ChZDSUhNMG9nS0VJQ0FnSUR5dFlPeUlBEAE,gunung papandayan,Keren,4,Harris Fauzi
ChZDSUhNMG9nS0VJQ0FnSUR5NlpTUUhBEAE,gunung papandayan,Pemandangan joss,5,arif iwonk
ChdDSUhNMG9nS0VJQ0FnSUR5N3Y2Vi13RRAB,gunung papandayan,Waktu itu taon 1998,5,Aluwih Aluwih
ChdDSUhNMG9nS0VJQ0FnSUR5N3U2aTdRRRAB,gunung papandayan,Tempat yg murmer namun memberikan kesan yg luar biasa. Pertama kesana dan ingin rasanya kembali lagi 😫✨,5,Anisah Dwi Astuti
ChdDSUhNMG9nS0VJQ0FnSUR5enJpZzJ3RRAB,gunung papandayan,"Tempat indah, cuman harga warung yg kurang indah",4,Badjam Zilonk
ChdDSUhNMG9nS0VJQ0FnSUR5OXJfcDZBRRAB,gunung papandayan,papandayan buka setiap hari kan?,3,helmiksmh
ChdDSUhNMG9nS0VJQ0FnSUR5MXFpSHlBRRAB,gunung papandayan,Perjalanan ke puncak cukup melelahkan. Tapi begitu di puncak pemandangannya indah sekali,5,Joseph
ChdDSUhNMG9nS0VJQ0FnSUNvbWVpNXRnRRAB,gunung papandayan,,5,Ibnu Hartanto
ChdDSUhNMG9nS0VJQ0FnSURJaTQ2b3Z3RRAB,gunung papandayan,Keren dan rekomended untuk pendaki pemula,3,The Inacamp The indonesian camper
ChZDSUhNMG9nS0VJQ0FnSURJczdyR0pBEAE,gunung papandayan,,4,andrias andrias
ChdDSUhNMG9nS0VJQ0FnSURJMDQzT3lRRRAB,gunung papandayan,"tempat parkir tidak aman, 3 mobil kena  geret di bagian body mobil kanan kiri sama orang iseng,,artinya penjagaan parkir tidak aman, walopun sudah bayar mahal untuk tiket masuk dan parkir, tingkatkan lagi kenyamanan wisata disana oleh pengelola",2,ine dewi
ChZDSUhNMG9nS0VJQ0FnSURJMDRpZFpnEAE,gunung papandayan,,4,Ivaldy Chefa
ChZDSUhNMG9nS0VJQ0FnSURJby0yUmVBEAE,gunung papandayan,Mantab luar biasa indaah,5,Arief Darmawan
ChZDSUhNMG9nS0VJQ0FnSURJb182R0lREAE,gunung papandayan,"Alam memang tempat terbaik untuk merefresh otak kalian dari kejenuhan kota guys, Papandayan memang tempat yang bagus untuk bersinggah dari kejenuhan itu. Jika ingin sekedar naik ke puncak maupun camping disini disediakan. Indomie rebus (pake cengek wkwk) dan Abc Susu (udah paling kane)  yang dijual di sekitaran area parkir dan juga pemandangan dibarengin suasana sejuk disana benar benar worth it!",5,Ikhsan Fawwaz
ChdDSUhNMG9nS0VJQ0FnSURJby1hV3pnRRAB,gunung papandayan,,5,fongfat lo
ChdDSUhNMG9nS0VJQ0FnSURJbzhUNXNRRRAB,gunung papandayan,,5,Seno Senia
ChZDSUhNMG9nS0VJQ0FnSURJX1lxMGV3EAE,gunung papandayan,"Tuk menikmati ke indahan alam dan mensyukuri sgla ciptaan NYA, tepatnya di sini.",5,Diezah Mia
ChZDSUhNMG9nS0VJQ0FnSURJblpxTlN3EAE,gunung papandayan,,5,Rizal Ramadhan
ChZDSUhNMG9nS0VJQ0FnSURJelpmOGJREAE,gunung papandayan,"Twmpat yang sangat sejukk bersih nyaman .
Orng prang ramah . dan bisa dijadikan tempat wisata keluarga.  Untuk me refresh otak yang sedang kacau",5,Erwin pak tani rantau
ChdDSUhNMG9nS0VJQ0FnSURJemRIbjJnRRAB,gunung papandayan,"Pas pintu masuk bayar per org 30 ribu,  mobil 35 ribu. saat mau parkir kena lagi bayar parkir mobil 10 ribu. Wow!!!",4,Andrie S.
ChZDSUhNMG9nS0VJQ0FnSURJdFotYlp3EAE,gunung papandayan,,5,Shanny Adiella
ChdDSUhNMG9nS0VJQ0FnSURJMWQ3UXVRRRAB,gunung papandayan,"Tempatnya bagus banget
Wonderfull of garut
Bersih, nyaman, alami,
Fasilitas umumnya bersih
Tempat Sampah tersedia disetiap sudut..
Tempat Parkir Mobil Luas
Masjidnya nyaman,

HTM : Rp.30.000
Untuk mobil : Rp.35.000
Parkir mobil : Rp.10.000",5,Andri Gumilar Ramadhan
ChdDSUhNMG9nS0VJQ0FnSURJbGFIRGtnRRAB,gunung papandayan,naik nya lumayan jg,5,cempaka rani
ChdDSUhNMG9nS0VJQ0FnSURJbFpUcnNRRRAB,gunung papandayan,,5,nuraeni iriyanti
ChZDSUhNMG9nS0VJQ0FnSURJcGRXMmVREAE,gunung papandayan,,5,Arie Lestari63
ChdDSUhNMG9nS0VJQ0FnSURJdVpmYjdRRRAB,gunung papandayan,,5,Dinisa Aruni
ChdDSUhNMG9nS0VJQ0FnSURJMloydXd3RRAB,gunung papandayan,Jalan lebih bagus di bandingkan 4 tahun lalu,5,bocah official
ChdDSUhNMG9nS0VJQ0FnSURJMmFxNHVRRRAB,gunung papandayan,,5,anggi minati
ChZDSUhNMG9nS0VJQ0FnSURJMmV6N1hnEAE,gunung papandayan,"Seru kesana sama anak2,pengen kesitu lagi",5,Mayang Keke
ChZDSUhNMG9nS0VJQ0FnSURJcWUyMWJREAE,gunung papandayan,,5,Amiludin
ChZDSUhNMG9nS0VJQ0FnSURJaWFQYkdBEAE,gunung papandayan,"Indah sangat,,",5,Dadang Candra Hermansyah
ChZDSUhNMG9nS0VJQ0FnSURJaWJUckl3EAE,gunung papandayan,,5,Randi Oktomi
ChdDSUhNMG9nS0VJQ0FnSURJMGRmU2dRRRAB,gunung papandayan,,1,Aimeli Amelia
ChdDSUhNMG9nS0VJQ0FnSURJNGFqQ3RBRRAB,gunung papandayan,,4,Martini Nurajizah
ChZDSUhNMG9nS0VJQ0FnSURJb2EtU0ZBEAE,gunung papandayan,,5,Bubu Lala
ChZDSUhNMG9nS0VJQ0FnSURJb1pmakl3EAE,gunung papandayan,Pemandangannya bagus dan track yg tidak terlalu berat. Bersih walau tiket jadi mahal.,5,Mohamad Taufiq
ChdDSUhNMG9nS0VJQ0FnSURJb2RYSm53RRAB,gunung papandayan,Wisata alam dengan banyak spot foto,5,Lisna Wati
ChdDSUhNMG9nS0VJQ0FnSURJZ2Y2Yy1nRRAB,gunung papandayan,Bagus,5,Ain Sormin
ChdDSUhNMG9nS0VJQ0FnSURJZ2JMeDJRRRAB,gunung papandayan,Great,5,rudi anto
ChdDSUhNMG9nS0VJQ0FnSURJX3ZmTHh3RRAB,gunung papandayan,,3,keon young cho
ChZDSUhNMG9nS0VJQ0FnSURJX3A3OERnEAE,gunung papandayan,,5,Firdan Ali Firdaus
ChZDSUhNMG9nS0VJQ0FnSURJM3RPVmVREAE,gunung papandayan,Salah satu area wisata alam yang ada di Jawa Barat tepatnya di Kabupaten Garut. Tempatnya sangat indah berada di ketinggian di atas 2000 mdpl di sini bau menyengat akan terasa kuat sekali dari gas belerang.. Untuk menuju tempat ini kita harus berjalan kurang lebih 1jam dari pintu masuk. Untuk medannya sendiri berupa track batu yang sudah di tata sehingga nyaman untuk berjalan,5,Rino B.dax
ChZDSUhNMG9nS0VJQ0FnSURJM3ZXWkhBEAE,gunung papandayan,,4,Dusty Fog
ChZDSUhNMG9nS0VJQ0FnSURJbnFlcFdnEAE,gunung papandayan,,5,Riah Komariah
ChZDSUhNMG9nS0VJQ0FnSURJbnU2TklREAE,gunung papandayan,Mudah & jalannya bagus utk menuju ke lokasi,4,Meidiyanto
ChZDSUhNMG9nS0VJQ0FnSURJcnMzM1pnEAE,gunung papandayan,Tempatnya sangat menawarkan pemandangan yang luar biasa indahnya,5,M. RAFLI AL FARIZI
ChdDSUhNMG9nS0VJQ0FnSURJenR1bTVRRRAB,gunung papandayan,,5,rifki ekadjati
ChdDSUhNMG9nS0VJQ0FnSUN5dGUzN3BnRRAB,gunung papandayan,"Beautiful. Ke sini karena mencari tempat wisata yg tidak padat pengunjung di masa pandemi ini. Sambil mengajak anak2 tadabur alam, mensyukuri indahnya alam ciptaan Allah. Fasilitas sdh tersedia, tdk perlu kuatir meski bawa anak2. Sayang belum sampai ke puncak salada krn keterbatasan tenaga & waktu. Next time, we’ll be back!
Sst bocoran utk yg gak mau capek2 ke puncak demi edelweiss bunga abadi, sdh ada taman edelweiss di dekat parkiran yg bisa jd spot foto menarik.",5,Dee Wd
ChZDSUhNMG9nS0VJQ0FnSUR5aHZLY1lREAE,gunung papandayan,Pelayanan nya cukup bagus,5,muhammad ahmad
ChZDSUhNMG9nS0VJQ0FnSUR5MnV6V0Z3EAE,gunung papandayan,,4,Dani Rahman
ChdDSUhNMG9nS0VJQ0FnSUR5OHNpYjlRRRAB,gunung papandayan,,5,Subur Tahroni
ChZDSUhNMG9nS0VJQ0FnSUR5ckpYWVNREAE,gunung papandayan,,4,Nurkhozin MH
ChZDSUhNMG9nS0VJQ0FnSUN5X19pRFNBEAE,gunung papandayan,Mantap👌,5,Shaidan Mulyana
ChdDSUhNMG9nS0VJQ0FnSUN5dl9fd3Z3RRAB,gunung papandayan,Pesona Alam yang Exotic,5,Rudi Rudiansyah
ChZDSUhNMG9nS0VJQ0FnSUN5djhhZk13EAE,gunung papandayan,,5,andi heryana
ChZDSUhNMG9nS0VJQ0FnSUN5NzY2VmRREAE,gunung papandayan,Bagus,5,Ramdhan Dhan
ChZDSUhNMG9nS0VJQ0FnSUN5cjdEMlB3EAE,gunung papandayan,"Tempat yg bagis untuk rekreasi luar ruang, bagi yg ingin camp dengan keluarga papndayan merupakan pilihan tepat. Tersedia sarana toilet umum di setiap tempat istirahat dan camp. Di masa ppkm ini bagi yang mau ke papandayan loket di buka jam 07:00 - 16:00 bagi wisatawan yg tracking, dan 07:00-19:00 bagi yg camp. Khusus yg camp melampirkan surat keterangan sehat.",5,Ahmad Fatah
ChZDSUhNMG9nS0VJQ0FnSUN5ajdhNVhnEAE,gunung papandayan,Akan menuju kemari,5,Arbie Samudra
ChdDSUhNMG9nS0VJQ0FnSUN5MXZIUnRBRRAB,gunung papandayan,,5,Gawoxs 1137
ChZDSUhNMG9nS0VJQ0FnSUN5emZPZGNnEAE,gunung papandayan,,5,yuni ismayawati
ChdDSUhNMG9nS0VJQ0FnSURndTllYXZ3RRAB,gunung papandayan,Sangat menawan... sudah 2x kesini dan ingin  lagi dan lagi,5,Kunto Widiarto
ChZDSUhNMG9nS0VJQ0FnSUN5eFppa01REAE,gunung papandayan,,5,Diamon Dinamika Sentosa
ChZDSUhNMG9nS0VJQ0FnSUN5OGNxQkZREAE,gunung papandayan,"Luar biasa,,, kekuasan Tuhan yg menakjubkan",4,Arifin ngaprak
ChZDSUhNMG9nS0VJQ0FnSUN5MXVMWlJREAE,gunung papandayan,,5,Siti Kulsum Nurhasanah
ChdDSUhNMG9nS0VJQ0FnSURpa3VETDF3RRAB,gunung papandayan,,5,firda firdaus
ChZDSUhNMG9nS0VJQ0FnSUN5eXBQd01BEAE,gunung papandayan,Unch pokok namah,5,Lilis Sumarni
ChZDSUhNMG9nS0VJQ0FnSUN5eXAzR0NBEAE,gunung papandayan,Gunung Papandayan,4,denny Koerniawan
ChdDSUhNMG9nS0VJQ0FnSURJem8zNnlnRRAB,gunung papandayan,"taman wisata gn. papandayan
tempat yg seru untuk camping bagi pendaki pemula",5,Ahmad Romlih
ChZDSUhNMG9nS0VJQ0FnSURJenVXcER3EAE,gunung papandayan,Bagus buat keluarga,5,andie purwanto
ChdDSUhNMG9nS0VJQ0FnSURJenRtWXJ3RRAB,gunung papandayan,,5,Tia Maharani
ChZDSUhNMG9nS0VJQ0FnSURJenNETlJREAE,gunung papandayan,Mantappp...,5,zakky humaidi
ChdDSUhNMG9nS0VJQ0FnSURJdG9tMXdnRRAB,gunung papandayan,"Walaupum terhitung mahal, tapi terlihat lari kemana uang itu, dengan kenyamanan lokasi yang bersi",5,Cadil Eka
ChZDSUhNMG9nS0VJQ0FnSURJdHZLZGZnEAE,gunung papandayan,,5,Salma Nur Fadhilah
ChdDSUhNMG9nS0VJQ0FnSURJdHRMd2tnRRAB,gunung papandayan,,5,hansen hansen
ChdDSUhNMG9nS0VJQ0FnSURJbHBmUGp3RRAB,gunung papandayan,,5,Maghfira Caesar Karimunjawa
ChZDSUhNMG9nS0VJQ0FnSURJbG95ZkZBEAE,gunung papandayan,,5,RAB Chanel
ChdDSUhNMG9nS0VJQ0FnSURJbHRpUTBRRRAB,gunung papandayan,Pemandangan nya muantap,5,sumanto -
ChdDSUhNMG9nS0VJQ0FnSURJcHYtN19RRRAB,gunung papandayan,,5,Nyorang Alam
ChdDSUhNMG9nS0VJQ0FnSURJaHVmYS13RRAB,gunung papandayan,,5,Bella Fitrah
ChdDSUhNMG9nS0VJQ0FnSURJLW9PbTlBRRAB,gunung papandayan,Good place,5,Bentang Khatulistiwa
ChdDSUhNMG9nS0VJQ0FnSURJLXBtTnd3RRAB,gunung papandayan,,4,Koko K
ChZDSUhNMG9nS0VJQ0FnSURJdXRhUElBEAE,gunung papandayan,Mantap tuh jln nya berliku2,5,Runiawati Runiawatirahyuana
ChdDSUhNMG9nS0VJQ0FnSURJdXBxUjV3RRAB,gunung papandayan,superb,5,Ganang Apri Pradana
ChdDSUhNMG9nS0VJQ0FnSURJMnEteDhBRRAB,gunung papandayan,,3,Lastri Anindia
ChdDSUhNMG9nS0VJQ0FnSURJbXA2SHVBRRAB,gunung papandayan,"Tempat necamp yang lengkap dengan pasilitas toilet dan warung, untuk mendaki ke puncak harus dengan seizin atau pendamping dari simaksi",5,Kiki Hendriana
ChZDSUhNMG9nS0VJQ0FnSURJNnUyMmJBEAE,gunung papandayan,,5,Reyvi Khoerunnisa
ChZDSUhNMG9nS0VJQ0FnSURJNnY2amN3EAE,gunung papandayan,,5,uun unirah
ChdDSUhNMG9nS0VJQ0FnSUN5a3RxVXV3RRAB,gunung papandayan,,5,Setya Tryada
ChZDSUhNMG9nS0VJQ0FnSUN5a3FqZUtBEAE,gunung papandayan,Sungguh luar biasa serasa di padang pasir 😁,5,Asep Ridwan
ChZDSUhNMG9nS0VJQ0FnSUN5NHVLcEVnEAE,gunung papandayan,,4,Ranii Lestari
ChdDSUhNMG9nS0VJQ0FnSURTczUtaDlnRRAB,gunung papandayan,"Tempat yang cocok untuk dikunjungi oleh pendaki pemula, pemandangan hutan mati dan kawah keren banget, pelayanan dan fasilitas sangat memuaskan",5,siti supartika meyanti memey
ChZDSUhNMG9nS0VJQ0FnSUN5MU5UUERnEAE,gunung papandayan,,5,Christine Mittag
ChdDSUhNMG9nS0VJQ0FnSUN5LU9fQTJ3RRAB,gunung papandayan,"Sebuah pengalaman yang tidak bisa saya lupakan bersama keluarga. Gunung adalah yang pertama saya daki walapun hanya sampai kawah, tapi lumayan tinggi untuk aku yang masih umur 10 tahun. Awal ingin sampai ke hutan mati, pondok selada dan tegal alur, tapi apalah daya kaki tak sampai. suatu saat aku mau kesini lagi. sebuah gunung api yang menakjubkan..",5,7_Azzidan Bintang Ramadhan
ChdDSUhNMG9nS0VJQ0FnSUN5bU03dndRRRAB,gunung papandayan,Amazing.. 👍,5,iwan sagita
ChZDSUhNMG9nS0VJQ0FnSUN5cU1mdmZBEAE,gunung papandayan,"Untuk pemula yang mau mendaki gunung, gw saranin gn. Papandayan. 😁",5,Dika Olandari
ChZDSUhNMG9nS0VJQ0FnSUN5MEtUYkh3EAE,gunung papandayan,Had a great experience here. Marvelous view,5,Dydy Pop
ChZDSUhNMG9nS0VJQ0FnSURTOTZYSFNnEAE,gunung papandayan,,4,Heriana Saputra
ChZDSUhNMG9nS0VJQ0FnSURTOTZTc0JnEAE,gunung papandayan,Pemandangannya top,5,Ebot Ipur
ChZDSUhNMG9nS0VJQ0FnSURTdDViaUVREAE,gunung papandayan,,4,Rian Sopyan
ChdDSUhNMG9nS0VJQ0FnSURTLV9tbm53RRAB,gunung papandayan,,5,Christoni Sitorus
ChZDSUhNMG9nS0VJQ0FnSURTbTZmaVpnEAE,gunung papandayan,,5,wicana_ s_a
ChZDSUhNMG9nS0VJQ0FnSURTODZUdkJREAE,gunung papandayan,Tempat yang sangat menakjubkan dengan udara yang sangat segar..,5,taro santi
ChZDSUhNMG9nS0VJQ0FnSURTczZIV2NREAE,gunung papandayan,,5,Abdul Rohman
ChdDSUhNMG9nS0VJQ0FnSURTa19UYTd3RRAB,gunung papandayan,"Tempat ini sangat saya rekomendasikan untuk berbagai kalangan karena beberapa fasilitas opsional yang ada di gunung ini yang dapat digunakan seperti ojek gunung, warung, mata air, dan kamar mandi yang berada di sepanjang jalur pendakian sehingga tidak perlu khawatir akan banyak hal, walaupun sempat ada kenaikan harga tiket masuk yg cukup signifikan beberapa tahun yang lalu, gunung ini masih sangat worth untuk dikunjungi bersama keluarga dengan fasilitasnya dan tidak lupa juga pemandangannya yang sangat indah, Padang Edelweiss dan Hutan Mati yang hampir tidak ditemukan di gunung lain, disarankan untuk menggunakan lotion spf/pelindung dari terik matahari karena medal awal dari jalur pendakiannya adalah gurun-gurun pasir dengan kawah di sepanjang jalurnya, gunung ini juga terkenal dengan kabutnya sehingga disarankan untuk membawa pakaian hangat apabila ingin camping.",5,M. Admiraldy S. I.
ChdDSUhNMG9nS0VJQ0FnSURTX2JMMnVBRRAB,gunung papandayan,Segeer,2,Eful Saefuloh
ChZDSUhNMG9nS0VJQ0FnSURTcmNlamJnEAE,gunung papandayan,"Ditata cukup rapi, infrastruktur pendukung cukup bagus menuju ke lokasi, ke puncak sudah cukup mudah byk pemandu, view kawah dan sekitarnya cukup bagus, tempat wisata ramah anak juga.
Parkirnya luas, recomended...",5,my name is ghanendra
ChdDSUhNMG9nS0VJQ0FnSURTallEc3l3RRAB,gunung papandayan,,5,rukmana patty
ChZDSUhNMG9nS0VJQ0FnSURJc3BySldREAE,gunung papandayan,jooossss,5,Muhammad Arya Pradana
ChZDSUhNMG9nS0VJQ0FnSURJc3NESUJnEAE,gunung papandayan,,5,Nidha Ariyanti
ChdDSUhNMG9nS0VJQ0FnSURJMG9fbDRnRRAB,gunung papandayan,"bersih, banyak batu...",5,Tens Thea
ChdDSUhNMG9nS0VJQ0FnSURJMHIyNTdnRRAB,gunung papandayan,,5,Ade Supriyanto
ChZDSUhNMG9nS0VJQ0FnSURJMHJTMFdBEAE,gunung papandayan,This place is beautiful! 5 hours of driving from jakarta is paid off by the beautiful scenery and fresh air.,5,Firka Aulia Mahyudi
ChZDSUhNMG9nS0VJQ0FnSURJd3Z2T2VBEAE,gunung papandayan,"Pemandangannya bagus bangettts, pingin ke sana lgi",5,neni setiawati
ChdDSUhNMG9nS0VJQ0FnSURJX0lTaWpBRRAB,gunung papandayan,"Amazing....
Perjalananan menuju hutan matinya cukup melelahkan tapi berbayar dengan kepuasan tersendiri",4,Berti Silda
ChZDSUhNMG9nS0VJQ0FnSURJM05qQUl3EAE,gunung papandayan,,4,Tatang Trismawanto
ChdDSUhNMG9nS0VJQ0FnSUNJNy02NHdBRRAB,gunung papandayan,Rekreasi sambil olahraga hiking,5,Fadhel Adha
ChZDSUhNMG9nS0VJQ0FnSURJN05pYVZREAE,gunung papandayan,Hutan mati keren banget,5,Job Chandra
ChZDSUhNMG9nS0VJQ0FnSURJckxxdEdREAE,gunung papandayan,Menyatu dengan alam,5,Andrie Lesmana
ChdDSUhNMG9nS0VJQ0FnSURJcklUS3dBRRAB,gunung papandayan,,5,deasy arianty
ChdDSUhNMG9nS0VJQ0FnSURJek9fU3hRRRAB,gunung papandayan,,4,Farhan Al-Karowanjiy
ChdDSUhNMG9nS0VJQ0FnSURJek9pZHlBRRAB,gunung papandayan,,3,Asa Perdana
ChZDSUhNMG9nS0VJQ0FnSURJak43ZmV3EAE,gunung papandayan,,5,Neri Dovianti
ChZDSUhNMG9nS0VJQ0FnSURJakxxSUVBEAE,gunung papandayan,Hiking lagi,5,Leni Anggraeni
ChdDSUhNMG9nS0VJQ0FnSURJak5LSnZRRRAB,gunung papandayan,,4,teja sriayuni
ChdDSUhNMG9nS0VJQ0FnSURJOU1mVXpnRRAB,gunung papandayan,,5,bonifasia yoroshi
ChdDSUhNMG9nS0VJQ0FnSURJOU5PZWlnRRAB,gunung papandayan,,5,Septiyan Muhtari
ChdDSUhNMG9nS0VJQ0FnSURJMU0zYXVBRRAB,gunung papandayan,Rekomen,5,ian nugraha
