"city","countryCode","location/lat","location/lng","name","publishedAtDate","reviewContext/Aktivitas yang direkomendasikan","reviewContext/Area piknik","reviewContext/Biaya","reviewContext/Grup perjalanan","reviewContext/Jenis perjalanan","reviewContext/Jenis rute","reviewContext/Kesesuaian untuk anjing","reviewContext/Kesulitan","reviewContext/Opsi tempat parkir","reviewContext/Parkir","reviewContext/Sebaiknya buat reservasi","reviewContext/Sorotan hotel","reviewContext/Tahukah Anda tentang topik ini?","reviewContext/Tempat parkir","reviewContext/Toilet","reviewContext/Transportasi Umum","reviewContext/Waktu antrean","reviewContext/Waktu kunjungan","reviewContext/Waktu yang dihabiskan","reviewId","reviewOrigin","reviewUrl","reviewerId","stars","state","text","title","url"
,,"-7.3225","107.86","hamiem maxmud","2023-03-17T04:36:29.660Z",,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURoMF9iUkhnEAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURoMF9iUkhnEAE!2m1!1s0x0:0xd94171a9a84909b8!3m1!1s2@1:CIHM0ogKEICAgIDh0_bRHg%7CCgwIzdzPoAYQ2JrtugI%7C?hl=id","114733829570522359936","3",,,"Gn. Cikuray","https://www.google.com/maps/search/?api=1&query=Gn.%20Cikuray&query_place_id=ChIJLbm6mVuvaC4RuAlJqKlxQdk"
,,"-7.3225","107.86","_Karyana","2023-03-05T07:34:09.387Z",,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURoa3F6SUFnEAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURoa3F6SUFnEAE!2m1!1s0x0:0xd94171a9a84909b8!3m1!1s2@1:CIHM0ogKEICAgIDhkqzIAg%7CCgwI8YuRoAYQkKrVuAE%7C?hl=id","109032591977842635143","5",,"Keren","Gn. Cikuray","https://www.google.com/maps/search/?api=1&query=Gn.%20Cikuray&query_place_id=ChIJLbm6mVuvaC4RuAlJqKlxQdk"
,,"-7.3225","107.86","alif al imam","2023-03-05T03:59:30.811Z",,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURoNHJIMi1nRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURoNHJIMi1nRRAB!2m1!1s0x0:0xd94171a9a84909b8!3m1!1s2@1:CIHM0ogKEICAgIDh4rH2-gE%7CCgwIoqeQoAYQuO3pggM%7C?hl=id","106119341082648299835","5",,"Cocok untuk pemela. Medan treknya mudah dilewati. Sangat simple dan gk tinggi puncaknya","Gn. Cikuray","https://www.google.com/maps/search/?api=1&query=Gn.%20Cikuray&query_place_id=ChIJLbm6mVuvaC4RuAlJqKlxQdk"
,,"-7.3225","107.86","Yogha Kurniadi Rahman","2023-03-04T10:19:20.612Z",,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURoX0ptUWxnRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURoX0ptUWxnRRAB!2m1!1s0x0:0xd94171a9a84909b8!3m1!1s2@1:CIHM0ogKEICAgIDh_JmQlgE%7CCgwIqLaMoAYQ0M2UpAI%7C?hl=id","108228082558509759495","5",,"Mantap Ruaarrrrrrt Byazah","Gn. Cikuray","https://www.google.com/maps/search/?api=1&query=Gn.%20Cikuray&query_place_id=ChIJLbm6mVuvaC4RuAlJqKlxQdk"
"Kabupaten Garut","ID","-7.322695","107.8598703","Antony Maulana","2018-03-09T14:04:06.097Z",,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURReVBEMXdnRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURReVBEMXdnRRAB!2m1!1s0x0:0x84fc4fcc932f52e!3m1!1s2@1:CIHM0ogKEICAgIDQyPD1wgE%7CCgsI1qiK1QUQwLSgLg%7C?hl=id","115406347204623076381","5","Jawa Barat","Beautiful place for hiking and camping","Puncak Gunung Cikuray 2821mdpl","https://www.google.com/maps/search/?api=1&query=Puncak%20Gunung%20Cikuray%202821mdpl&query_place_id=ChIJc46nuFevaC4RLvUyyfzETwg"
"Kabupaten Garut","ID","-7.322695","107.8598703","guruh mulsida","2018-03-09T01:48:16.113Z",,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURBODVqOC1nRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURBODVqOC1nRRAB!2m1!1s0x0:0x84fc4fcc932f52e!3m1!1s2@1:CIHM0ogKEICAgIDA85j8-gE%7CCgsI4M-H1QUQwPzwNQ%7C?hl=id","103337589056940413646","5","Jawa Barat",,"Puncak Gunung Cikuray 2821mdpl","https://www.google.com/maps/search/?api=1&query=Puncak%20Gunung%20Cikuray%202821mdpl&query_place_id=ChIJc46nuFevaC4RLvUyyfzETwg"
"Kabupaten Garut","ID","-7.322695","107.8598703","Muhammad Arifin","2018-02-23T02:47:21.034Z",,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNBNnRXbWJBEAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNBNnRXbWJBEAE!2m1!1s0x0:0x84fc4fcc932f52e!3m1!1s2@1:CIHM0ogKEICAgICA6tWmbA%7CCgsIuYG-1AUQgJmbEA%7C?hl=id","108297571137406373520","5","Jawa Barat",,"Puncak Gunung Cikuray 2821mdpl","https://www.google.com/maps/search/?api=1&query=Puncak%20Gunung%20Cikuray%202821mdpl&query_place_id=ChIJc46nuFevaC4RLvUyyfzETwg"
"Kabupaten Garut","ID","-7.322695","107.8598703","Syamsul Abdul Rahman","2018-02-22T14:52:47.099Z",,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNnOFBEV25BRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNnOFBEV25BRRAB!2m1!1s0x0:0x84fc4fcc932f52e!3m1!1s2@1:CIHM0ogKEICAgICg8PDWnAE%7CCgsIv7K71AUQwL2aLw%7C?hl=id","105817865994105314122","4","Jawa Barat",,"Puncak Gunung Cikuray 2821mdpl","https://www.google.com/maps/search/?api=1&query=Puncak%20Gunung%20Cikuray%202821mdpl&query_place_id=ChIJc46nuFevaC4RLvUyyfzETwg"
"Kabupaten Garut","ID","-7.322695","107.8598703","Febisuryana “alonso” _","2018-02-21T13:26:13.709Z",,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUN3Z3RINFpBEAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN3Z3RINFpBEAE!2m1!1s0x0:0x84fc4fcc932f52e!3m1!1s2@1:CIHM0ogKEICAgICwgtH4ZA%7CCgwI9ea11AUQwPaJ0gI%7C?hl=id","108342911295775576670","5","Jawa Barat",,"Puncak Gunung Cikuray 2821mdpl","https://www.google.com/maps/search/?api=1&query=Puncak%20Gunung%20Cikuray%202821mdpl&query_place_id=ChIJc46nuFevaC4RLvUyyfzETwg"
"Kabupaten Garut","ID","-7.322695","107.8598703","Muhamad Nur Alif","2018-02-21T05:09:51.811Z",,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURnNUlTWmN3EAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURnNUlTWmN3EAE!2m1!1s0x0:0x84fc4fcc932f52e!3m1!1s2@1:CIHM0ogKEICAgIDg5ISZcw%7CCgwIn_6z1AUQwMHbggM%7C?hl=id","106900677320192705971","5","Jawa Barat","Very nice view","Puncak Gunung Cikuray 2821mdpl","https://www.google.com/maps/search/?api=1&query=Puncak%20Gunung%20Cikuray%202821mdpl&query_place_id=ChIJc46nuFevaC4RLvUyyfzETwg"
"Kabupaten Garut","ID","-7.322695","107.8598703","Asep Ramdan","2018-02-20T03:00:21.647Z",,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURRMVBqM0RBEAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURRMVBqM0RBEAE!2m1!1s0x0:0x84fc4fcc932f52e!3m1!1s2@1:CIHM0ogKEICAgIDQ1Pj3DA%7CCgwIxZ6u1AUQwN_BtAI%7C?hl=id","109475348198916434715","5","Jawa Barat",,"Puncak Gunung Cikuray 2821mdpl","https://www.google.com/maps/search/?api=1&query=Puncak%20Gunung%20Cikuray%202821mdpl&query_place_id=ChIJc46nuFevaC4RLvUyyfzETwg"
"Kabupaten Garut","ID","-7.322695","107.8598703","Agung Setiawan","2018-02-19T10:33:57.370Z",,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNnNWNhSmpBRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNnNWNhSmpBRRAB!2m1!1s0x0:0x84fc4fcc932f52e!3m1!1s2@1:CIHM0ogKEICAgICg5caJjAE%7CCgwIldCq1AUQgIG3sAE%7C?hl=id","109521142228897389342","4","Jawa Barat","Good tracking","Puncak Gunung Cikuray 2821mdpl","https://www.google.com/maps/search/?api=1&query=Puncak%20Gunung%20Cikuray%202821mdpl&query_place_id=ChIJc46nuFevaC4RLvUyyfzETwg"
"Kabupaten Garut","ID","-7.322695","107.8598703","muhammad hamdani","2018-02-18T17:49:29.406Z",,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURRNFBDa3FRRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURRNFBDa3FRRRAB!2m1!1s0x0:0x84fc4fcc932f52e!3m1!1s2@1:CIHM0ogKEICAgIDQ4PCkqQE%7CCgwIqfmm1AUQgKPMwQE%7C?hl=id","111530145174973471990","5","Jawa Barat",,"Puncak Gunung Cikuray 2821mdpl","https://www.google.com/maps/search/?api=1&query=Puncak%20Gunung%20Cikuray%202821mdpl&query_place_id=ChIJc46nuFevaC4RLvUyyfzETwg"
"Kabupaten Garut","ID","-7.322695","107.8598703","Alfaizi Deska","2018-02-17T12:17:46.690Z",,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUN3dmRqRy13RRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN3dmRqRy13RRAB!2m1!1s0x0:0x84fc4fcc932f52e!3m1!1s2@1:CIHM0ogKEICAgICwvdjG-wE%7CCgwI6rqg1AUQgKGCyQI%7C?hl=id","102565661458978971629","5","Jawa Barat",,"Puncak Gunung Cikuray 2821mdpl","https://www.google.com/maps/search/?api=1&query=Puncak%20Gunung%20Cikuray%202821mdpl&query_place_id=ChIJc46nuFevaC4RLvUyyfzETwg"
"Kabupaten Garut","ID","-7.322695","107.8598703","Ridho Nur Imansyah","2018-02-17T04:34:38.890Z",,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUN3cmM3bTZnRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN3cmM3bTZnRRAB!2m1!1s0x0:0x84fc4fcc932f52e!3m1!1s2@1:CIHM0ogKEICAgICwrc7m6gE%7CCgwI3uGe1AUQgKWxqAM%7C?hl=id","114828946228713420685","4","Jawa Barat",,"Puncak Gunung Cikuray 2821mdpl","https://www.google.com/maps/search/?api=1&query=Puncak%20Gunung%20Cikuray%202821mdpl&query_place_id=ChIJc46nuFevaC4RLvUyyfzETwg"
"Kabupaten Garut","ID","-7.322695","107.8598703","Ananda Putra","2018-02-14T16:33:06.918Z",,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNBaTUzX0NnEAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNBaTUzX0NnEAE!2m1!1s0x0:0x84fc4fcc932f52e!3m1!1s2@1:CIHM0ogKEICAgICAi53_Cg%7CCgwIwsmR1AUQgKPetQM%7C?hl=id","115274374033683751545","5","Jawa Barat",,"Puncak Gunung Cikuray 2821mdpl","https://www.google.com/maps/search/?api=1&query=Puncak%20Gunung%20Cikuray%202821mdpl&query_place_id=ChIJc46nuFevaC4RLvUyyfzETwg"
"Kabupaten Garut","ID","-7.322695","107.8598703","Ibnu Arazit","2018-02-04T23:49:37.948Z",,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURRb3ZIbnVnRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURRb3ZIbnVnRRAB!2m1!1s0x0:0x84fc4fcc932f52e!3m1!1s2@1:CIHM0ogKEICAgIDQovHnugE%7CCgwIkbje0wUQgKqFxAM%7C?hl=id","100380212408023700537","5","Jawa Barat",,"Puncak Gunung Cikuray 2821mdpl","https://www.google.com/maps/search/?api=1&query=Puncak%20Gunung%20Cikuray%202821mdpl&query_place_id=ChIJc46nuFevaC4RLvUyyfzETwg"
"Kabupaten Garut","ID","-7.322695","107.8598703","Fahmi Jamaludin","2018-02-04T05:49:43.605Z",,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNBM0s3WU5nEAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNBM0s3WU5nEAE!2m1!1s0x0:0x84fc4fcc932f52e!3m1!1s2@1:CIHM0ogKEICAgICA3K7YNg%7CCgwI973a0wUQwKK-oAI%7C?hl=id","106437722081206792165","5","Jawa Barat",,"Puncak Gunung Cikuray 2821mdpl","https://www.google.com/maps/search/?api=1&query=Puncak%20Gunung%20Cikuray%202821mdpl&query_place_id=ChIJc46nuFevaC4RLvUyyfzETwg"
"Kabupaten Garut","ID","-7.322695","107.8598703","Giar Listiawan","2018-02-01T09:52:03.283Z",,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUN3Mk82NG93RRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN3Mk82NG93RRAB!2m1!1s0x0:0x84fc4fcc932f52e!3m1!1s2@1:CIHM0ogKEICAgICw2O64owE%7CCgwIw8bL0wUQwPn4hgE%7C?hl=id","109938236536353390865","5","Jawa Barat",,"Puncak Gunung Cikuray 2821mdpl","https://www.google.com/maps/search/?api=1&query=Puncak%20Gunung%20Cikuray%202821mdpl&query_place_id=ChIJc46nuFevaC4RLvUyyfzETwg"
"Kabupaten Garut","ID","-7.322695","107.8598703","Kang Ws (Penanjak Tua)","2018-01-24T06:07:01.683Z",,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNRODVQaUx3EAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNRODVQaUx3EAE!2m1!1s0x0:0x84fc4fcc932f52e!3m1!1s2@1:CIHM0ogKEICAgICQ85PiLw%7CCgwIhcWg0wUQwIHXxQI%7C?hl=id","117886176848809462318","5","Jawa Barat",,"Puncak Gunung Cikuray 2821mdpl","https://www.google.com/maps/search/?api=1&query=Puncak%20Gunung%20Cikuray%202821mdpl&query_place_id=ChIJc46nuFevaC4RLvUyyfzETwg"
"Kabupaten Garut","ID","-7.322695","107.8598703","nasrul maulana","2018-01-14T04:14:11.766Z",,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNRcWZpMUF3EAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNRcWZpMUF3EAE!2m1!1s0x0:0x84fc4fcc932f52e!3m1!1s2@1:CIHM0ogKEICAgICQqfi1Aw%7CCgwIk7Lr0gUQgPeg7QI%7C?hl=id","108749066301788190062","5","Jawa Barat","Super dingin, super pengalaman","Puncak Gunung Cikuray 2821mdpl","https://www.google.com/maps/search/?api=1&query=Puncak%20Gunung%20Cikuray%202821mdpl&query_place_id=ChIJc46nuFevaC4RLvUyyfzETwg"
"Kabupaten Garut","ID","-7.322695","107.8598703","Gojek Bandung","2018-01-09T21:44:12.599Z",,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUN3aDVxaXRnRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN3aDVxaXRnRRAB!2m1!1s0x0:0x84fc4fcc932f52e!3m1!1s2@1:CIHM0ogKEICAgICwh5qitgE%7CCgwIrO_U0gUQwIfQnQI%7C?hl=id","117016052654385762422","5","Jawa Barat",,"Puncak Gunung Cikuray 2821mdpl","https://www.google.com/maps/search/?api=1&query=Puncak%20Gunung%20Cikuray%202821mdpl&query_place_id=ChIJc46nuFevaC4RLvUyyfzETwg"
"Kabupaten Garut","ID","-7.322695","107.8598703","Andhika Prayoga","2018-01-07T17:29:31.074Z",,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURBaks2V2RBEAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURBaks2V2RBEAE!2m1!1s0x0:0x84fc4fcc932f52e!3m1!1s2@1:CIHM0ogKEICAgIDAjK6WdA%7CCgsI-7HJ0gUQgM2kIw%7C?hl=id","102693845414711674218","5","Jawa Barat","Sangat  bagus","Puncak Gunung Cikuray 2821mdpl","https://www.google.com/maps/search/?api=1&query=Puncak%20Gunung%20Cikuray%202821mdpl&query_place_id=ChIJc46nuFevaC4RLvUyyfzETwg"
"Kabupaten Garut","ID","-7.322695","107.8598703","faisal husein","2018-01-06T20:39:03.687Z",,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUN3cGNmTURBEAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN3cGNmTURBEAE!2m1!1s0x0:0x84fc4fcc932f52e!3m1!1s2@1:CIHM0ogKEICAgICwpcfMDA%7CCgwI5-fE0gUQwJPLxwI%7C?hl=id","103785965089294947585","5","Jawa Barat",,"Puncak Gunung Cikuray 2821mdpl","https://www.google.com/maps/search/?api=1&query=Puncak%20Gunung%20Cikuray%202821mdpl&query_place_id=ChIJc46nuFevaC4RLvUyyfzETwg"
"Kabupaten Garut","ID","-7.3035206","107.8784553","Rifa Dilla","2025-09-09T11:35:09.103Z",,,,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT21kclRVeHlNazFEVUd4MFZIWnVhVzFwT0V4QmQyYxAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21kclRVeHlNazFEVUd4MFZIWnVhVzFwT0V4QmQyYxAB!2m1!1s0x0:0x101f50fd37bd1a13!3m1!1s2@1:CAIQACodChtycF9oOmdrTUxyMk1DUGx0VHZuaW1pOExBd2c%7C0ck02h58yXK%7C?hl=id","111545771112698666889","5","Jawa Barat",,"Pos 1 Pendakian Gunung Cikuray via Kiara Janggot","https://www.google.com/maps/search/?api=1&query=Pos%201%20Pendakian%20Gunung%20Cikuray%20via%20Kiara%20Janggot&query_place_id=ChIJF-FU9myvaC4RExq9N_1QHxA"
"Kabupaten Garut","ID","-7.3035206","107.8784553","Odie mauldi W.","2025-07-08T08:52:29.032Z",,,,,,,,"Sulit",,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2twV2JVUTVhRkI2ZVVKQlRsVlRVMlpOZHpGTGEwRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2twV2JVUTVhRkI2ZVVKQlRsVlRVMlpOZHpGTGEwRRAB!2m1!1s0x0:0x101f50fd37bd1a13!3m1!1s2@1:CAIQACodChtycF9oOkpWbUQ5aFB6eUJBTlVTU2ZNdzFLa0E%7C0cQClC0vmgw%7C?hl=id","115590799095819146856","5","Jawa Barat","Good","Pos 1 Pendakian Gunung Cikuray via Kiara Janggot","https://www.google.com/maps/search/?api=1&query=Pos%201%20Pendakian%20Gunung%20Cikuray%20via%20Kiara%20Janggot&query_place_id=ChIJF-FU9myvaC4RExq9N_1QHxA"
"Kabupaten Garut","ID","-7.3035206","107.8784553","Wie Ciawi","2025-06-15T09:01:25.810Z",,,,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT21oT1ZuVkZaalZoV0ZCamVFSkVXVzAwUTJsamJuYxAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21oT1ZuVkZaalZoV0ZCamVFSkVXVzAwUTJsamJuYxAB!2m1!1s0x0:0x101f50fd37bd1a13!3m1!1s2@1:CAIQACodChtycF9oOmhOVnVFZjVhWFBjeEJEWW00Q2ljbnc%7C0cIcj_kJORz%7C?hl=id","100071770692763721622","5","Jawa Barat",,"Pos 1 Pendakian Gunung Cikuray via Kiara Janggot","https://www.google.com/maps/search/?api=1&query=Pos%201%20Pendakian%20Gunung%20Cikuray%20via%20Kiara%20Janggot&query_place_id=ChIJF-FU9myvaC4RExq9N_1QHxA"
"Kabupaten Garut","ID","-7.3035206","107.8784553","Dadang Hidayat","2025-05-14T03:34:42.646Z","Mendaki",,"Terjangkau",,,"Keluar dan Kembali",,"Sedang","Tempat parkir berbayar",,,,"Parkir, Biaya, Toilet, Transportasi Umum","Banyak tempat parkir","Memadai","Lebih baik bawa kendaraan sendiri",,,"1-2 jam","ChdDSUhNMG9nS0VQT0VrS1hqdGVTd2dRRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VQT0VrS1hqdGVTd2dRRRAB!2m1!1s0x0:0x101f50fd37bd1a13!3m1!1s2@1:CIHM0ogKEPOEkKXjteSwgQE%7CCgwI0p6QwQYQgLm5tAI%7C?hl=id","103570046460552806246","4","Jawa Barat",,"Pos 1 Pendakian Gunung Cikuray via Kiara Janggot","https://www.google.com/maps/search/?api=1&query=Pos%201%20Pendakian%20Gunung%20Cikuray%20via%20Kiara%20Janggot&query_place_id=ChIJF-FU9myvaC4RExq9N_1QHxA"
"Kabupaten Garut","ID","-7.3035206","107.8784553","irsan","2025-03-29T18:38:05.664Z","Mendaki",,,,,"Titik ke Titik",,"Sulit",,,,,,,,,,,"4+ jam","ChZDSUhNMG9nS0VJQ0FnTUNJOE1mcklBEAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNJOE1mcklBEAE!2m1!1s0x0:0x101f50fd37bd1a13!3m1!1s2@1:CIHM0ogKEICAgMCI8MfrIA%7CCgwIjfygvwYQoMXRvAI%7C?hl=id","108903855520075749317","4","Jawa Barat",,"Pos 1 Pendakian Gunung Cikuray via Kiara Janggot","https://www.google.com/maps/search/?api=1&query=Pos%201%20Pendakian%20Gunung%20Cikuray%20via%20Kiara%20Janggot&query_place_id=ChIJF-FU9myvaC4RExq9N_1QHxA"
"Kabupaten Garut","ID","-7.3035206","107.8784553","Muhamad Hamdani","2024-10-20T06:34:12.917Z",,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNYMDdEWVBnEAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNYMDdEWVBnEAE!2m1!1s0x0:0x101f50fd37bd1a13!3m1!1s2@1:CIHM0ogKEICAgICX07DYPg%7CCgwI5MjSuAYQ-JGttQM%7C?hl=id","117129691279419261385","5","Jawa Barat","tektok asyiikk","Pos 1 Pendakian Gunung Cikuray via Kiara Janggot","https://www.google.com/maps/search/?api=1&query=Pos%201%20Pendakian%20Gunung%20Cikuray%20via%20Kiara%20Janggot&query_place_id=ChIJF-FU9myvaC4RExq9N_1QHxA"
"Kabupaten Garut","ID","-7.3035206","107.8784553","Andi Arsad","2024-08-14T16:03:13.848Z","Mendaki",,,,,"Keluar dan Kembali",,"Sedang",,,,,,,,,,,"3-4 jam","ChZDSUhNMG9nS0VJQ0FnSUM3aW9QMUZnEAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUM3aW9QMUZnEAE!2m1!1s0x0:0x101f50fd37bd1a13!3m1!1s2@1:CIHM0ogKEICAgIC7ioP1Fg%7CCgwIwarztQYQkKbdlAM%7C?hl=id","107942971614021197998","5","Jawa Barat","Lancar naik dari Sini ... 👍","Pos 1 Pendakian Gunung Cikuray via Kiara Janggot","https://www.google.com/maps/search/?api=1&query=Pos%201%20Pendakian%20Gunung%20Cikuray%20via%20Kiara%20Janggot&query_place_id=ChIJF-FU9myvaC4RExq9N_1QHxA"
"Kabupaten Garut","ID","-7.3035206","107.8784553","Buana Rullah","2024-08-09T02:50:01.777Z","Mendaki",,"Murah",,,"Keluar dan Kembali",,"Sedang",,,,,"Biaya, Transportasi Umum",,,"Murah",,,"1-2 jam","ChZDSUhNMG9nS0VJQ0FnSURiazVid0xBEAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURiazVid0xBEAE!2m1!1s0x0:0x101f50fd37bd1a13!3m1!1s2@1:CIHM0ogKEICAgIDbk5bwLA%7CCgwI2YfWtQYQiPLz8gI%7C?hl=id","107224566056759452335","5","Jawa Barat","Pemandangannya cukup indah, udaranya seger adem","Pos 1 Pendakian Gunung Cikuray via Kiara Janggot","https://www.google.com/maps/search/?api=1&query=Pos%201%20Pendakian%20Gunung%20Cikuray%20via%20Kiara%20Janggot&query_place_id=ChIJF-FU9myvaC4RExq9N_1QHxA"
"Kabupaten Garut","ID","-7.3035206","107.8784553","Noval Kusumah","2024-08-06T02:48:43.377Z",,,,,,"Titik ke Titik",,"Sedang",,,,,,,,,,,"2-3 jam","ChdDSUhNMG9nS0VJQ0FnSURiZ2NEUmhRRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURiZ2NEUmhRRRAB!2m1!1s0x0:0x101f50fd37bd1a13!3m1!1s2@1:CIHM0ogKEICAgIDbgcDRhQE%7CCgwIi57GtQYQuP6JtAE%7C?hl=id","100889249149928670259","5","Jawa Barat",,"Pos 1 Pendakian Gunung Cikuray via Kiara Janggot","https://www.google.com/maps/search/?api=1&query=Pos%201%20Pendakian%20Gunung%20Cikuray%20via%20Kiara%20Janggot&query_place_id=ChIJF-FU9myvaC4RExq9N_1QHxA"
